fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality_encoded
-0.6406425782071269,2.5251969046140674,-0.03201654782677642,-1.004736690008057,0.40199619746029847,-0.26775589684347817,-0.8977369233685497,-0.32774430086221856,0.3579385438146388,-1.2329716324778253,-0.8110105550365382,2
-0.7673982540371136,-0.17668450570074576,-0.03201654782677642,-0.9831709564901833,-1.3570016547967771,-0.33250048553751493,-1.4701113831067016,-1.634655850551997,1.000314256080444,-0.9279437993478102,1.8519939172396886,0
0.753669855922733,0.8440262493070729,1.0593564809328044,-1.004736690008057,-0.943119807206877,-1.1094355498659563,0.8193864558459063,-0.7270783854896419,-0.49856240587310374,0.4955194219255921,0.6037105708602077,2
-0.38713122654715226,0.48377539459843083,-1.9964879995940223,0.37547025513585386,0.19505527366534817,-0.008777542067331029,-0.08687310540616767,0.6524393614051153,0.21518838553334838,0.1904915887955771,-0.89422944479517,2
-0.513886902377139,0.48377539459843083,0.6228072694289721,-0.616553486686332,-0.42576749771950195,-0.9799463724778827,-0.8261901159012807,-0.908593878502129,-0.14168701016987925,-1.334647576854497,0.354053901584311,0
-0.0068641990571908845,-0.11664269658263873,1.0593564809328044,-0.8753422889008153,0.7124075831527239,0.44443457879092646,-0.34921139945282065,-0.2551381036572398,1.999565364049477,-0.012860299957766247,-0.06204054720884931,0
1.0071812075827065,-0.11664269658263873,-1.9964879995940223,-0.9184737559365626,0.19505527366534817,-0.591478840313662,0.7478396483786374,-0.0010164134397739732,-0.9981879598576218,0.29216753317224875,-1.0606672243124335,2
-0.2603755507171655,0.0034409216535753067,0.9502191780568462,-0.9616052229723098,1.0228189688451486,-1.174180138559993,0.12776731699563934,0.5072269669951175,1.6426899683462495,-0.11453624433443792,-0.47813499600200965,2
0.24664715260278372,-0.23672631481885278,-0.03201654782677642,0.698956257903958,0.40199619746029847,1.4156034092014782,2.5842077067052083,0.6524393614051153,0.42931362295528247,0.1904915887955771,-0.1452594369674811,2
0.11989147677279699,-0.3568099330550668,0.2953953608010976,-1.0263024235259306,1.0228189688451486,0.055967046626705756,0.22316306028533134,-0.2551381036572398,1.8568152057681868,-0.4195640774644524,-0.47813499600200965,2
0.24664715260278372,0.12352453988978936,0.7319445723049304,0.634259057350337,0.9193485069476734,-0.13826671945540459,0.10391838117321633,0.8702579530200515,1.3571896517836686,0.4955194219255921,-0.06204054720884931,2
0.753669855922733,0.0034409216535753067,1.714180298188553,-1.004736690008057,0.5054666593577736,-1.1094355498659563,-0.11072204122859067,-0.8359876812971503,0.0010631481114111645,0.08881564441890542,0.8533672401361031,2
0.5001585042627583,0.6038590128346448,0.40453266367705576,-0.8106450883471945,-0.943119807206877,0.18545622401477932,-0.5400028860322047,-1.1264124701170652,-0.6413125641543942,2.32568642070568,1.4358994684465285,0
2.1479822900525916,-0.3568099330550668,0.7319445723049304,1.0008765271541886,0.19505527366534817,-0.915201783783846,0.12776731699563934,1.3421982348524535,0.07243822725205797,0.4955194219255921,-0.47813499600200965,2
1.8944709383926182,-1.5576461154172059,0.18625805792514,-1.004736690008057,-0.011885650129601395,-1.7568814368063241,-2.1378815861345455,-0.10992570924728239,1.999565364049477,-0.8262678549711385,-0.3116972164847461,2
0.753669855922733,-0.23672631481885278,0.40453266367705576,-0.7998622215882577,0.815878045050199,-0.20301130814944138,-0.8738879875461266,-0.6181690896821739,0.0010631481114111645,-0.4195640774644524,0.18761612206704747,2
-0.7673982540371136,-1.797813351889634,0.18625805792514,-0.9184737559365626,0.2985257355628233,0.573923756179,-0.46845607856493565,0.07158978376520476,1.6426899683462495,0.29216753317224875,-1.3103238935883303,2
-1.2744209573570628,0.0034409216535753067,-1.3416641823382736,1.9821174022174375,0.19505527366534817,-0.7857126063957725,1.0101779424252904,0.9065610516225409,1.285814572643025,-1.1312956881011536,-0.3116972164847461,2
0.6269141800927451,0.12352453988978936,1.1684937838087626,-0.8753422889008153,0.19505527366534817,-0.8504571950898092,-0.32536246363039767,-1.1627155687195547,0.0010631481114111645,-0.6229159662177958,1.8519939172396886,2
-0.38713122654715226,1.4444443404881424,-1.0142522737103994,-0.0774101487394918,0.9193485069476734,-0.591478840313662,0.29470986775260033,-0.10992570924728239,0.3579385438146388,-1.334647576854497,-0.47813499600200965,2
0.24664715260278372,0.7239426310708589,-0.03201654782677642,-0.9831709564901833,1.1262894307426239,0.2502008127088161,0.03237157370594733,-1.1264124701170652,-0.4271873267324601,-2.0463791874911976,0.5204916811015745,2
0.6269141800927451,-0.3568099330550668,0.7319445723049304,2.6290894077536455,1.5401712783325243,0.7034129335670736,0.29470986775260033,2.2497756999148084,0.1438133063927016,-1.2329716324778253,-1.6431994526228588,2
-0.13361987488717764,-0.4768935512912805,0.7319445723049304,-0.7028164207578265,0.19505527366534817,1.8688155300597358,0.5093502901544074,-0.0010164134397739732,-0.5699374850137505,-1.2329716324778253,-0.9774483345538018,2
-0.13361987488717764,-0.3568099330550668,0.7319445723049304,-0.616553486686332,0.19505527366534817,1.8688155300597358,0.4855013543319843,-0.0010164134397739732,-0.6413125641543942,-1.436323521231168,-0.9774483345538018,2
0.24664715260278372,0.48377539459843083,-0.686840365082525,0.35390452161798036,2.7818168211022254,-0.39724507423155175,0.5570481617992533,0.6161362628025856,-0.4271873267324601,-0.21621218871110903,-0.6445727755192732,2
-0.2603755507171655,-0.3568099330550668,-0.5777030622065669,-0.940039489454436,1.5401712783325243,-0.07352213076136781,0.3662566752198693,-0.10992570924728239,0.21518838553334838,0.8005472550556072,-0.89422944479517,2
-0.13361987488717764,-0.4768935512912805,-0.686840365082525,-0.940039489454436,1.850582664024949,-0.07352213076136781,0.41395454686471533,-0.10992570924728239,0.3579385438146388,0.8005472550556072,-0.89422944479517,2
0.753669855922733,-1.0773116424723503,-0.14115385070273462,-0.940039489454436,1.6436417402299994,0.2502008127088161,0.7239907125562143,-0.21883500505475048,-0.2130620893105229,0.4955194219255921,-0.47813499600200965,0
-0.7673982540371136,2.164946049905426,-0.686840365082525,-0.29306748391822784,2.1609940497173747,1.8688155300597358,1.6540992096307112,0.10789288236769413,0.5720637812365729,0.39384347754892046,-0.6445727755192732,1
-0.7673982540371136,2.28502966814164,-0.7959776679584832,-0.29306748391822784,2.4714054354098,1.804070941365699,1.6779481454531344,0.07158978376520476,0.42931362295528247,0.39384347754892046,-0.6445727755192732,2
0.11989147677279699,-0.9572280242361364,0.2953953608010976,-0.1636730828109863,2.574875897307275,-0.13826671945540459,0.3185588035750233,0.4709238683926281,1.2144394935023781,-0.012860299957766247,-0.6445727755192732,2
0.5001585042627583,-0.9572280242361364,-0.14115385070273462,-0.896908022418689,2.057523587819899,-0.20301130814944138,0.8670843274907524,-0.7270783854896419,1.1430644143617346,-0.4195640774644524,0.9365861298947349,2
-0.2603755507171655,-0.23672631481885278,-0.35942845645465105,-1.004736690008057,-0.6327084215144523,0.3149454014028529,-0.3015135278079747,-0.8359876812971503,1.0716893352210877,1.0038991438089493,0.354053901584311,0
-0.7673982540371136,-1.3174788789447782,0.07712075504918178,-1.004736690008057,1.5401712783325243,-0.8504571950898092,-1.3031688323497406,-0.9812000757071078,0.9289391769397973,-0.21621218871110903,0.27083501182567926,0
-0.513886902377139,-1.0773116424723503,0.2953953608010976,-1.0263024235259306,0.2985257355628233,0.3149454014028529,-0.6830965009667427,-0.9448969771046184,0.8575640977991538,-1.334647576854497,0.27083501182567926,2
-0.0068641990571908845,-0.8371444059999223,2.914690629824092,-1.0478681570438042,0.19505527366534817,0.2502008127088161,-0.11072204122859067,-0.2551381036572398,-0.9981879598576218,-1.0296197437244818,-1.2271050038296984,2
0.11989147677279699,-0.23672631481885278,0.2953953608010976,-0.9616052229723098,-0.32229703582202684,-0.33250048553751493,1.2963651722943663,-1.0538062729120865,-0.4271873267324601,0.39384347754892046,0.354053901584311,2
0.5001585042627583,-0.7170607877637086,0.18625805792514,1.3243625299222925,0.09158481176787303,0.18545622401477932,1.8210417603876723,0.9065610516225409,-0.712687643295041,0.1904915887955771,-0.8110105550365382,2
-1.0209096056970883,-0.9572280242361364,-0.686840365082525,1.4321911975116606,0.6089371212552488,1.0271358770372576,0.24701199610775434,1.2695920376474747,0.7861890186585069,-1.2329716324778253,-1.393542783346962,2
-0.2603755507171655,1.3243607222519285,-1.8873506967180644,-0.2499360168824808,0.19505527366534817,-0.591478840313662,-1.3985645756394327,-0.21883500505475048,-0.5699374850137505,-1.0296197437244818,-0.3116972164847461,2
0.753669855922733,-0.8371444059999223,0.40453266367705576,-0.9831709564901833,-0.42576749771950195,0.6386683448730368,-0.6115496934994736,-0.4003504980671973,1.2144394935023781,-1.436323521231168,-0.5613538857606414,2
-0.0068641990571908845,-0.5969771695274946,-0.9051149708344415,-0.18523881632885983,0.19505527366534817,-0.26775589684347817,-0.32536246363039767,0.5072269669951175,-1.1409381181389122,-0.21621218871110903,-1.6431994526228588,2
0.24664715260278372,2.4051132863778535,-2.7604491197257293,-1.004736690008057,-0.7361788834119267,-1.1094355498659563,0.34240773939744634,-0.9812000757071078,-1.2123131972795558,-1.436323521231168,-0.06204054720884931,2
0.5001585042627583,-0.3568099330550668,-0.5777030622065669,-0.940039489454436,-0.42576749771950195,-0.20301130814944138,-0.34921139945282065,-0.36404739946470793,-0.2844371684511697,-0.21621218871110903,-0.22847832672611285,2
-0.7673982540371136,0.9641098675432863,-0.03201654782677642,-0.9831709564901833,2.26446451161485,-0.33250048553751493,-0.39690927109766666,-0.10992570924728239,0.21518838553334838,0.5971953663022638,-1.2271050038296984,2
-0.513886902377139,-0.11664269658263873,-0.9051149708344415,0.13824718643924427,-0.21882657392455168,-0.4619896629255885,-0.3015135278079747,-1.2353217659245737,0.21518838553334838,0.08881564441890542,1.6855561377224237,0
-0.13361987488717764,-0.23672631481885278,-2.1056253024699805,-0.9831709564901833,-0.11535611202707655,3.034218126552398,0.8909332633131753,-0.6181690896821739,-0.3558122475918133,-0.6229159662177958,-0.6445727755192732,2
-0.13361987488717764,-0.4768935512912805,-0.14115385070273462,-0.7890793548293209,0.40199619746029847,-0.26775589684347817,-0.9692837308358186,-0.4003504980671973,1.000314256080444,1.6139548100689793,0.10439723230841423,0
0.753669855922733,-0.3568099330550668,-0.35942845645465105,0.9361793266005676,0.815878045050199,-0.8504571950898092,-0.7546433084340116,0.9065610516225409,-0.4271873267324601,-1.334647576854497,-0.89422944479517,2
-0.7673982540371136,0.0034409216535753067,1.1684937838087626,0.44016745568947463,1.4367008164350492,0.897646699649184,2.5603587708827855,0.6887424600076046,-0.6413125641543942,0.29216753317224875,-1.3103238935883303,2
-0.0068641990571908845,0.3636917763622168,-1.0142522737103994,-0.2499360168824808,1.9540531259224243,1.059508171384276,2.429189623859459,0.7613486572125834,0.9289391769397973,1.2072510325622927,-0.89422944479517,2
-1.0209096056970883,0.0034409216535753067,-0.4685657593306086,-0.20680454984673355,2.1609940497173747,-0.20301130814944138,1.5348545305185963,0.9791672488275196,-0.07031193102923246,2.32568642070568,-0.47813499600200965,2
2.2747379658825784,-0.4768935512912805,1.4959056924366372,-1.0263024235259306,1.229759892640099,-1.6273922594182506,-1.5416581905739706,0.1441959809701835,-1.7119387512640707,0.08881564441890542,-1.2271050038296984,2
0.3734028284327705,-1.0773116424723503,0.40453266367705576,-0.940039489454436,0.09158481176787303,-0.20301130814944138,-1.1839241532376257,-1.4168372589370206,0.5006887020959261,-1.1312956881011536,1.7687750274810554,0
0.24664715260278372,0.6038590128346448,0.18625805792514,-0.9616052229723098,-0.011885650129601395,-0.915201783783846,-1.6132049980412397,-0.908593878502129,0.8575640977991538,1.715630754445651,1.1862427991706317,0
0.753669855922733,-1.0773116424723503,-0.2502911535786928,0.6558247908682109,2.26446451161485,-0.5267342516196253,-0.8023411800788577,0.8702579530200515,-1.7833138304047176,0.8005472550556072,-1.0606672243124335,2
-0.13361987488717764,-0.11664269658263873,-0.4685657593306086,-0.0774101487394918,1.850582664024949,-0.8504571950898092,-0.7546433084340116,0.43462076979013875,0.5720637812365729,-1.1312956881011536,-1.3103238935883303,2
-0.0068641990571908845,-0.5969771695274946,-0.14115385070273462,-0.940039489454436,1.1262894307426239,-0.008777542067331029,-0.5400028860322047,-0.2914412022597292,1.4285647309243155,-0.012860299957766247,0.021178342549782462,2
0.3734028284327705,-0.8371444059999223,0.18625805792514,2.2085576041551103,0.815878045050199,1.0918804657312944,0.7001417767337913,1.7415323194799173,0.1438133063927016,1.2072510325622927,-1.1438861140710668,2
0.3734028284327705,0.8440262493070729,-1.3416641823382736,0.0735499858856233,2.1609940497173747,0.8329021109551472,0.6524439050889453,0.32571147398267064,-0.14168701016987925,-0.6229159662177958,-0.47813499600200965,2
0.6269141800927451,-0.5969771695274946,-0.2502911535786928,0.526430389760969,0.5054666593577736,0.5091791674849633,1.6779481454531344,1.0517734460325385,1.000314256080444,-0.21621218871110903,-0.89422944479517,2
0.3734028284327705,1.924778813432998,3.1329652355760085,1.3027967964044191,0.2985257355628233,1.2861142318134047,0.4378034826871383,1.3421982348524535,-0.5699374850137505,-0.3178881330877807,-1.5599805628642271,2
0.3734028284327705,2.044862431669212,-0.03201654782677642,1.3027967964044191,0.19505527366534817,1.1566250544253311,0.3662566752198693,1.3785013334549832,-0.49856240587310374,-0.21621218871110903,-1.5599805628642271,2
0.5001585042627583,1.4444443404881424,-0.03201654782677642,1.13027092826143,0.19505527366534817,1.3508588205074414,0.46165241850956135,1.3421982348524535,-0.712687643295041,-0.4195640774644524,-1.5599805628642271,2
-0.0068641990571908845,-0.23672631481885278,-0.14115385070273462,1.6262827991725233,0.815878045050199,2.2572830622239564,1.5587034663410193,1.2695920376474747,0.21518838553334838,-0.012860299957766247,-0.7277916652779064,2
-0.8941539298671015,0.0034409216535753067,1.1684937838087626,0.37547025513585386,0.7124075831527239,1.9983047074478093,2.5365098350603623,0.725045558610094,-0.49856240587310374,-0.11453624433443792,-1.3103238935883303,2
0.11989147677279699,-0.3568099330550668,0.07712075504918178,-0.8753422889008153,-0.7361788834119267,0.8329021109551472,-0.015326297938898668,-1.3442310617320419,0.5006887020959261,-0.8262678549711385,1.6855561377224237,0
0.11989147677279699,-0.7170607877637086,0.07712075504918178,-0.8537765553829417,-0.8396493453094018,0.897646699649184,-0.015326297938898668,-1.3805341603345311,0.42931362295528247,-0.7245919105944674,1.6855561377224237,0
0.8804255317527198,-1.197395260708564,-0.03201654782677642,-0.8753422889008153,-0.21882657392455168,1.0918804657312944,0.27086093193017735,-0.7633814840921312,0.1438133063927016,-0.4195640774644524,0.7701483503774713,0
0.3734028284327705,-0.11664269658263873,-0.35942845645465105,1.4321911975116606,0.19505527366534817,1.804070941365699,2.464963027593093,1.1606827418400067,-1.0695630389982655,-0.6229159662177958,-1.1438861140710668,2
-1.0209096056970883,0.8440262493070729,-0.03201654782677642,2.186991870637237,0.40199619746029847,-0.5267342516196253,0.6524439050889453,1.5237137278649406,-0.3558122475918133,0.1904915887955771,-1.4767616731055937,2
2.2747379658825784,-0.056600887464531714,0.40453266367705576,-0.9831709564901833,-0.8396493453094018,-1.23892472725403,-1.3508667039945867,-0.8722907798996397,-1.7119387512640707,-1.2329716324778253,0.6869294606188395,0
3.795806075842426,1.0841934857795004,1.4959056924366372,1.022442260672062,-0.42576749771950195,-1.9511152028884347,-1.2793198965273176,0.6887424600076046,-2.140189226107942,-1.8430272987378546,-0.39491610624337786,1
0.753669855922733,-0.23672631481885278,0.513669966553014,1.6694142662082703,1.850582664024949,1.1566250544253311,1.3202141081167893,1.3785013334549832,-1.3550633555608462,-0.4195640774644524,-1.2271050038296984,2
0.3734028284327705,-1.797813351889634,-0.03201654782677642,0.8283506590111995,1.229759892640099,1.9335601187537725,0.6047460334440994,0.9065610516225409,1.499939810064959,-0.7245919105944674,-0.9774483345538018,2
-1.0209096056970883,-0.7170607877637086,-0.9051149708344415,1.3674939969580397,0.815878045050199,1.3508588205074414,0.6524439050889453,1.196985840442496,1.0716893352210877,-0.9279437993478102,-0.9774483345538018,2
0.8804255317527198,0.4237335854803238,0.8410818751808886,2.8339638761734447,1.7471122021274739,0.6386683448730368,0.7955375200234833,2.286078798517298,-1.42643843470149,-0.21621218871110903,-1.3103238935883303,2
0.6269141800927451,-1.67772973365342,-0.03201654782677642,1.8635058678691327,0.9193485069476734,-0.008777542067331029,-0.6592475651443197,1.3421982348524535,0.07243822725205797,-1.334647576854497,-1.1438861140710668,2
0.3734028284327705,-0.4768935512912805,0.2953953608010976,2.3163862717444785,-0.21882657392455168,1.6745817639776253,0.8193864558459063,1.923047812492364,-0.2130620893105229,1.105575088185621,-1.2271050038296984,2
0.11989147677279699,0.7239426310708589,-0.4685657593306086,-0.9616052229723098,0.9193485069476734,0.18545622401477932,1.2009694290046744,-0.36404739946470793,0.5720637812365729,1.2072510325622927,-0.22847832672611285,2
-0.38713122654715226,-1.197395260708564,2.369004115444302,0.59112759031459,0.19505527366534817,1.9335601187537725,0.6285949692665224,0.7976517558150727,-2.140189226107942,-0.9279437993478102,-1.4767616731055937,2
0.5001585042627583,0.0034409216535753067,1.4959056924366372,2.801615275896635,1.0228189688451486,0.7034129335670736,2.8226970649294385,2.286078798517298,-1.0695630389982655,0.39384347754892046,-1.393542783346962,2
0.5001585042627583,0.48377539459843083,1.9324549039404695,1.6262827991725233,1.4367008164350492,2.1925384735299196,1.3917609155840582,1.6326230236724089,-1.2836882764202027,-0.11453624433443792,-1.1438861140710668,2
-0.13361987488717764,1.6846115769605698,0.18625805792514,0.742087724939705,0.7124075831527239,-0.33250048553751493,0.3185588035750233,1.1243796432375173,0.21518838553334838,0.29216753317224875,-1.2271050038296984,2
-1.6546879848470242,2.5852387137321746,-3.5244102398574357,-0.9184737559365626,2.367934973512325,-1.6921368481122874,-0.8023411800788577,0.10789288236769413,3.1415666302997973,-0.8262678549711385,-0.7277916652779064,1
-1.0209096056970883,0.48377539459843083,-0.9051149708344415,-0.5302905526148376,-0.11535611202707655,-0.591478840313662,0.15161625281806232,-0.8359876812971503,0.8575640977991538,-0.4195640774644524,0.6037105708602077,2
0.24664715260278372,-1.5576461154172059,0.8410818751808886,-0.8753422889008153,-0.7361788834119267,-1.174180138559993,-1.2316220248824716,-0.9448969771046184,0.0010631481114111645,-0.6229159662177958,1.0198050196533681,2
0.6269141800927451,0.6038590128346448,1.714180298188553,1.6262827991725233,1.850582664024949,1.480347997895515,1.4156098514064814,1.6326230236724089,-1.0695630389982655,0.1904915887955771,-1.1438861140710668,2
-1.147665281527075,1.0841934857795004,-0.03201654782677642,-0.012712948185871013,0.40199619746029847,-0.8504571950898092,-1.1839241532376257,-0.10992570924728239,0.21518838553334838,0.29216753317224875,-0.3116972164847461,2
1.260692559242681,-0.3568099330550668,-0.03201654782677642,1.3890597304759131,1.229759892640099,0.5091791674849633,0.03237157370594733,1.7052292208773876,-1.2836882764202027,0.5971953663022638,-1.4767616731055937,2
0.753669855922733,-1.3174788789447782,-0.14115385070273462,0.23529298726967535,1.7471122021274739,-0.20301130814944138,-0.13457097705101367,0.5435300655976069,0.7148139395178633,-1.436323521231168,-0.7277916652779064,2
0.11989147677279699,-0.9572280242361364,-0.4685657593306086,-0.1636730828109863,1.6436417402299994,-1.3036693159480668,0.22316306028533134,0.5435300655976069,0.7148139395178633,-1.2329716324778253,-1.2271050038296984,2
-0.513886902377139,-1.67772973365342,1.6050429953125949,-0.896908022418689,0.19505527366534817,0.3796899900968897,0.5093502901544074,-0.32774430086221856,0.1438133063927016,-1.2329716324778253,-0.6445727755192732,2
-0.13361987488717764,-0.9572280242361364,0.40453266367705576,-1.004736690008057,-1.6674130404892027,1.8688155300597358,0.15161625281806232,-0.908593878502129,0.5720637812365729,-0.012860299957766247,0.354053901584311,2
0.753669855922733,1.4444443404881424,-1.0142522737103994,0.2676415875464858,-0.943119807206877,-0.33250048553751493,-0.2538156561631287,0.10789288236769413,-0.3558122475918133,-0.6229159662177958,-0.06204054720884931,2
-0.38713122654715226,-0.3568099330550668,-0.03201654782677642,0.3970359886537274,-0.42576749771950195,0.897646699649184,-0.39690927109766666,0.7613486572125834,1.8568152057681868,0.5971953663022638,-0.7277916652779064,0
-0.8941539298671015,0.3636917763622168,-0.03201654782677642,-0.6381192202042056,0.19505527366534817,0.8329021109551472,1.0101779424252904,-0.47295669527221634,0.7861890186585069,0.9022231994322777,0.27083501182567926,0
-0.8941539298671015,0.3636917763622168,2.5872787211962187,-0.6596849537220792,0.40199619746029847,0.7681575222611103,1.1294226215374052,-0.47295669527221634,0.8575640977991538,0.9022231994322777,0.27083501182567926,2
-1.4011766331870497,-0.11664269658263873,-0.7959776679584832,1.0008765271541886,-2.2882358118740527,-1.7568814368063241,-1.8993922279103157,0.10789288236769413,1.4285647309243155,-1.1312956881011536,0.021178342549782462,2
-0.38713122654715226,1.864737004314891,0.8410818751808886,1.5831513321367758,-0.42576749771950195,1.6098371752835885,2.4888119634155164,1.5237137278649406,0.286563464673992,0.9022231994322777,-1.3103238935883303,2
-0.2603755507171655,-0.3568099330550668,-0.5777030622065669,2.1654261371193635,-0.7361788834119267,0.7681575222611103,1.2248183648270974,1.6326230236724089,0.3579385438146388,0.29216753317224875,-1.1438861140710668,2
-0.0068641990571908845,0.0034409216535753067,-1.1233895765863575,0.5048646562430954,-0.8396493453094018,1.3508588205074414,1.5825524021634423,0.8702579530200515,0.0010631481114111645,0.39384347754892046,-1.393542783346962,2
-0.13361987488717764,0.0034409216535753067,-0.14115385070273462,2.1438604036014897,-0.6327084215144523,0.6386683448730368,1.0101779424252904,1.5237137278649406,0.5006887020959261,0.8005472550556072,-0.8110105550365382,2
1.7677152625626291,-0.4768935512912805,0.8410818751808886,-0.9831709564901833,-1.5639425785917276,0.12071163532074254,-0.3730603352752437,-0.6181690896821739,-0.49856240587310374,-1.0296197437244818,0.10439723230841423,2
0.3734028284327705,1.2042771040157143,-0.03201654782677642,1.022442260672062,0.2985257355628233,0.9623912883432207,0.4378034826871383,1.3785013334549832,-0.2130620893105229,-0.4195640774644524,-1.5599805628642271,2
-0.0068641990571908845,-0.9572280242361364,0.40453266367705576,-0.8322108218650681,-0.7361788834119267,-0.26775589684347817,-0.9692837308358186,-0.7270783854896419,-0.2844371684511697,0.5971953663022638,0.18761612206704747,0
1.6409595867326425,0.12352453988978936,0.7319445723049304,-0.8322108218650681,-1.3570016547967771,-1.0446909611719195,-1.3747156398170097,-0.5092597938747058,0.286563464673992,0.39384347754892046,1.0198050196533681,2
-0.6406425782071269,0.48377539459843083,0.18625805792514,-0.7675136213114473,0.2985257355628233,-0.915201783783846,-1.4224135114618557,-0.36404739946470793,0.7861890186585069,-0.5212400218411241,-0.3116972164847461,2
1.387448235072669,-0.7170607877637086,0.8410818751808886,-0.9831709564901833,-0.32229703582202684,0.2502008127088161,-0.7069454367891657,-0.6181690896821739,0.1438133063927016,0.5971953663022638,0.18761612206704747,2
2.1479822900525916,-0.7170607877637086,0.9502191780568462,-0.31463321743610156,-0.6327084215144523,-0.6562234290076989,-0.8977369233685497,0.36201457258516,-0.07031193102923246,0.4955194219255921,-0.7277916652779064,2
1.6409595867326425,-0.8371444059999223,0.8410818751808886,-0.8106450883471945,-0.5292379596169772,-0.9799463724778827,-1.1839241532376257,-0.5818659910796845,-0.49856240587310374,0.5971953663022638,0.5204916811015745,2
-0.6406425782071269,-0.17668450570074576,0.513669966553014,-1.004736690008057,-0.21882657392455168,0.18545622401477932,-0.5400028860322047,-1.1627155687195547,-1.3550633555608462,-0.9279437993478102,0.27083501182567926,2
-1.5279323090170374,-1.3174788789447782,-0.5777030622065669,-0.940039489454436,0.19505527366534817,1.221369643119368,0.7478396483786374,-0.6907752868871525,0.6434388603772165,-1.1312956881011536,-0.39491610624337786,2
-0.513886902377139,3.906158514330528,-1.9964879995940223,-0.12054161577523904,1.6436417402299994,-1.23892472725403,-0.9454347950133957,0.5072269669951175,1.3571896517836686,-1.2329716324778253,-1.3103238935883303,1
-0.6406425782071269,0.8440262493070729,0.07712075504918178,-0.2499360168824808,-0.8396493453094018,-0.9799463724778827,-1.3508667039945867,-0.7270783854896419,1.3571896517836686,1.0038991438089493,1.1862427991706317,0
0.11989147677279699,-0.23672631481885278,-0.2502911535786928,-0.35776468447184884,1.229759892640099,-0.7209680177017357,-0.4923050143873587,0.10789288236769413,-1.42643843470149,-1.0296197437244818,-0.9774483345538018,2
1.387448235072669,-0.5969771695274946,0.6228072694289721,0.4832989227252219,0.09158481176787303,0.7681575222611103,0.3662566752198693,-0.10992570924728239,-0.49856240587310374,-1.6396754099845114,0.7701483503774713,0
1.0071812075827065,-1.0773116424723503,1.4959056924366372,0.9577450601184411,1.333230354537574,1.5450925865895517,-0.03917523376132167,1.1243796432375173,-0.3558122475918133,-0.5212400218411241,-0.5613538857606414,2
0.5001585042627583,-1.0773116424723503,0.9502191780568462,-0.9831709564901833,0.6089371212552488,0.44443457879092646,-0.9454347950133957,-0.6544721882846631,-0.3558122475918133,-0.3178881330877807,-0.1452594369674811,2
